link,year
/wiki/The_Life_of_Wu_Xun,1950
/wiki/Louisa_(film),1950
/wiki/Love_Happy,1950
/wiki/The_Magnificent_Yankee_(1950_film),1950
/wiki/The_Man_Who_Cheated_Himself,1950
/wiki/The_Men_(1950_film),1950
/wiki/The_Miniver_Story,1950
/wiki/Mirror_of_Holland,1950
/wiki/Mister_880,1950
/wiki/Montana_(1950_film),1950
/wiki/Morning_Departure,1950
/wiki/Mrs._O%27Malley_and_Mr._Malone,1950
/wiki/The_Mudlark,1950
/wiki/Mussorgsky_(film),1950
/wiki/My_Blue_Heaven_(1950_film),1950
/wiki/My_Friend_Irma_Goes_West,1950
/wiki/Mystery_Street,1950
/wiki/Nancy_Goes_to_Rio,1950
/wiki/The_Nevadan,1950
/wiki/Night_and_the_City,1950
/wiki/No_Man_of_Her_Own_(1950_film),1950
/wiki/No_Peace_Under_the_Olive_Tree,1950
/wiki/No_Way_Out_(1950_film),1950
/wiki/Odette_(1950_film),1950
/wiki/The_Young_and_the_Damned,1950
/wiki/Once_a_Thief_(1950_film),1950
/wiki/One_Way_Street,1950
/wiki/Orpheus_(film),1950
/wiki/Outrage_(1950_film),1950
/wiki/Outside_the_Wall_(film),1950
/wiki/Panic_in_the_Streets_(film),1950
/wiki/Path_of_Hope,1950
/wiki/Perfect_Strangers_(1950_film),1950
/wiki/Please_Believe_Me,1950
/wiki/Apartado_de_correos_1001,1950
/wiki/Prehistoric_Women_(1950_film),1950
/wiki/Prima_comunione,1950
/wiki/Quicksand_(1950_film),1950
/wiki/Rashomon_(film),1950
/wiki/Riding_High_(1950_film),1950
/wiki/Right_Cross,1950
/wiki/Rio_Grande_(1950_film),1950
/wiki/Rocketship_X-M,1950
/wiki/Rocky_Mountain_(film),1950
/wiki/Rogues_of_Sherwood_Forest,1950
/wiki/La_Ronde_(1950_film),1950
/wiki/Room_to_Let_(1950_film),1950
/wiki/Scandal_(1950_film),1950
/wiki/The_Second_Face,1950
/wiki/The_Secret_Fury,1950
/wiki/September_Affair,1950
/wiki/Seven_Days_to_Noon,1950
/wiki/Shadow_on_the_Wall_(1950_film),1950
/wiki/Side_Street_(1950_film),1950
/wiki/Sierra_(film),1950
/wiki/The_Sleeping_City,1950
/wiki/So_Long_at_the_Fair,1950
/wiki/The_Sound_of_Fury_(film),1950
/wiki/Stage_Fright_(1950_film),1950
/wiki/Stars_in_My_Crown_(film),1950
/wiki/State_Secret_(1950_film),1950
/wiki/Story_of_a_Love_Affair,1950
/wiki/Stromboli_(film),1950
/wiki/Summer_Stock,1950
/wiki/Sunday_in_August,1950
/wiki/Sunset_Boulevard_(1950_film),1950
/wiki/Tambi%C3%A9n_de_Dolor_se_Canta,1950
/wiki/Tea_for_Two_(film),1950
/wiki/Tension_(film),1950
/wiki/This_Life_of_Mine,1950
/wiki/Three_Came_Home,1950
/wiki/Three_Little_Words_(film),1950
/wiki/Three_Secrets,1950
/wiki/A_Ticket_to_Tomahawk,1950
/wiki/The_Titan:_Story_of_Michelangelo,1950
/wiki/To_Joy_(film),1950
/wiki/To_Please_a_Lady,1950
/wiki/The_Toast_of_New_Orleans,1950
/wiki/Tomorrow_Is_Too_Late,1950
/wiki/The_Trap_(1950_film),1950
/wiki/Treasure_Island_(1950_film),1950
/wiki/Trio_(1950_film),1950
/wiki/Tripoli_(film),1950
/wiki/Two_Flags_West,1950
/wiki/Two_Weeks_with_Love,1950
/wiki/El_%C3%BAltimo_caballo,1950
/wiki/The_Underworld_Story,1950
/wiki/Union_Station_(film),1950
/wiki/Until_We_Meet_Again_(1950_film),1950
/wiki/Variety_Lights,1950
/wiki/Vendetta_(1950_film),1950
/wiki/Wabash_Avenue_(film),1950
/wiki/Coney_Island_(1943_film),1950
/wiki/Wagon_Master,1950
/wiki/Watch_the_Birdie_(1950_film),1950
/wiki/The_West_Point_Story_(film),1950
/wiki/When_Willie_Comes_Marching_Home,1950
/wiki/Where_Danger_Lives,1950
/wiki/Where_the_Sidewalk_Ends_(film),1950
/wiki/Winchester_%2773_(1950_film),1950
/wiki/The_Woman_in_Question,1950
/wiki/Woman_in_Hiding,1950
/wiki/Woman_on_the_Run,1950
/wiki/The_Wooden_Horse,1950
/wiki/The_Yellow_Cab_Man,1950
/wiki/The_Young_and_the_Damned,1950
/wiki/Young_Man_with_a_Horn_(film),1950
/wiki/Zhukovsky_(film),1950
/wiki/Atom_Man_vs._Superman,1950
/wiki/Cody_of_the_Pony_Express,1950
/wiki/Desperadoes_of_the_West,1950
/wiki/Flying_Disc_Man_from_Mars,1950
/wiki/The_Invisible_Monster,1950
/wiki/Pirates_of_the_High_Seas,1950
/wiki/Mickey_Mouse,1950
/wiki/Looney_Tunes,1950
/wiki/Merrie_Melodies,1950
/wiki/Popeye,1950
/wiki/The_Three_Stooges,1950
/wiki/Donald_Duck,1950
/wiki/Pluto_(Disney),1950
/wiki/Goofy,1950
/wiki/Tom_and_Jerry,1950
/wiki/Bugs_Bunny,1950
/wiki/The_Fox_and_the_Crow_(animated_characters),1950
/wiki/Mighty_Mouse,1950
/wiki/Chip_and_Dale,1950
/wiki/Yosemite_Sam,1950
/wiki/Noveltoons,1950
/wiki/The_13th_Letter,1951
/wiki/Abbott_and_Costello_Meet_the_Invisible_Man,1951
/wiki/Ace_in_the_Hole_(1951_film),1951
/wiki/Across_the_Wide_Missouri_(film),1951
/wiki/The_African_Queen_(film),1951
/wiki/Air_Cadet_(film),1951
/wiki/Alice_in_Wonderland_(1951_film),1951
/wiki/Along_the_Great_Divide,1951
/wiki/An_American_in_Paris_(film),1951
/wiki/Angels_in_the_Outfield_(1951_film),1951
/wiki/Anna_(1951_film),1951
/wiki/Another_Man%27s_Poison,1951
/wiki/Apache_Drums,1951
/wiki/Appointment_with_Danger,1951
/wiki/Dragnet_(series),1951
/wiki/Appointment_with_Venus_(film),1951
/wiki/As_Young_as_You_Feel,1951
/wiki/Atoll_K,1951
/wiki/Awaara,1951
/wiki/The_Axe_of_Wandsbek_(1951_film),1951
/wiki/Baadal_(1951_film),1951
/wiki/Baazi_(1951_film),1951
/wiki/Bedtime_for_Bonzo,1951
/wiki/Bellissima_(film),1951
/wiki/Blackmailed_(1951_film),1951
/wiki/The_Blue_Veil_(1951_film),1951
/wiki/Bright_Victory,1951
/wiki/The_Browning_Version_(1951_film),1951
/wiki/Bullfighter_and_the_Lady,1951
/wiki/Callaway_Went_Thataway,1951
/wiki/Call_Me_Mister,1951
/wiki/Captain_Horatio_Hornblower,1951
/wiki/Cattle_Drive,1951
/wiki/Cause_for_Alarm!,1951
/wiki/China_Corsair,1951
/wiki/Circle_of_Danger,1951
/wiki/The_Clouded_Yellow,1951
/wiki/Come_Fill_the_Cup,1951
/wiki/Comin%27_Round_The_Mountain,1951
/wiki/Cops_and_Robbers_(1951_film),1951
/wiki/Cry_Danger,1951
"/wiki/Cry,_the_Beloved_Country_(1951_film)",1951
"/wiki/Darling,_How_Could_You!",1951
/wiki/La_hija_del_enga%C3%B1o,1951
/wiki/David_and_Bathsheba_(film),1951
/wiki/The_Day_the_Earth_Stood_Still,1951
/wiki/Death_of_a_Salesman_(1951_film),1951
/wiki/Deburau_(film),1951
/wiki/Decision_Before_Dawn,1951
/wiki/Deedar_(1951_film),1951
/wiki/The_Desert_Fox:_The_Story_of_Rommel,1951
/wiki/Detective_Story_(1951_film),1951
/wiki/Diary_of_a_Country_Priest,1951
/wiki/Distant_Drums,1951
/wiki/Double_Dynamite,1951
/wiki/Dream_of_a_Cossack,1951
/wiki/Daar_doer_in_die_bosveld,1951
/wiki/Early_Summer,1951
/wiki/Encore_(1951_film),1951
/wiki/The_Enforcer_(1951_film),1951
/wiki/FBI_Girl,1951
/wiki/The_Family_Secret_(1951_film),1951
/wiki/Father%27s_Little_Dividend,1951
/wiki/The_Fighting_Seventh,1951
/wiki/Flying_Leathernecks,1951
/wiki/Follow_the_Sun_(film),1951
/wiki/The_Forbidden_Christ,1951
/wiki/Fort_Worth_(1951_film),1951
/wiki/Four_in_a_Jeep,1951
/wiki/Fourteen_Hours,1951
/wiki/The_Frogmen_(film),1951
/wiki/Furrows_(film),1951
/wiki/Go_for_Broke!_(1951_film),1951
/wiki/Golden_Girl_(1951_film),1951
/wiki/The_Golden_Horde_(film),1951
"/wiki/Goodbye,_My_Fancy_(film)",1951
/wiki/The_Great_Caruso,1951
/wiki/The_Great_Missouri_Raid,1951
/wiki/The_Groom_Wore_Spurs,1951
/wiki/Grounds_for_Marriage,1951
/wiki/The_Guy_Who_Came_Back,1951
/wiki/Half_Angel_(1951_film),1951
/wiki/Happy_Go_Lovely,1951
/wiki/He_Ran_All_the_Way,1951
/wiki/Here_Comes_the_Groom,1951
/wiki/His_Kind_of_Woman,1951
/wiki/The_House_in_Montevideo_(1951_film),1951
/wiki/The_House_on_Telegraph_Hill,1951
/wiki/I_Can_Get_It_for_You_Wholesale_(film),1951
/wiki/I%27ll_Never_Forget_You_(film),1951
/wiki/I%27ll_See_You_in_My_Dreams_(1951_film),1951
/wiki/I_Want_You_(1951_film),1951
/wiki/The_Idiot_(1951_film),1951
/wiki/Inside_the_Walls_of_Folsom_Prison,1951
/wiki/Jim_Thorpe_%E2%80%93_All-American,1951
/wiki/Journey_Into_Light,1951
"/wiki/Juliette,_or_Key_of_Dreams",1951
/wiki/Kind_Lady_(1951_film),1951
/wiki/Kon-Tiki_(1951_film),1951
/wiki/The_Last_Outpost_(1951_film),1951
/wiki/Laughter_in_Paradise,1951
/wiki/The_Lavender_Hill_Mob,1951
/wiki/The_Lemon_Drop_Kid,1951
/wiki/Let%27s_Go_Crazy_(film),1951
/wiki/Leva_p%C3%A5_%27Hoppet%27,1951
/wiki/Lightning_Strikes_Twice_(1951_film),1951
/wiki/Little_Egypt_(film),1951
/wiki/The_Long_Dark_Hall,1951
/wiki/Lost_Continent_(1951_film),1951
/wiki/Love_Nest,1951
/wiki/Lullaby_of_Broadway_(film),1951
/wiki/The_Magic_Box,1951
/wiki/The_Man_with_a_Cloak,1951
/wiki/The_Magnificent_Yankee_(1950_film),1951
/wiki/Malliswari_(1951_film),1951
/wiki/The_Man_in_the_White_Suit,1951
/wiki/The_Mating_Season_(film),1951
/wiki/The_Medium_(1951_film),1951
/wiki/Miracle_in_Milan,1951
/wiki/Miss_Julie_(1951_film),1951
/wiki/The_Model_and_the_Marriage_Broker,1951
/wiki/Mr._Imperium,1951
/wiki/My_Favorite_Spy_(1951_film),1951
/wiki/New_Mexico_(film),1951
/wiki/The_Night_Before_Christmas_(1951_film),1951
/wiki/No_Highway_in_the_Sky,1951
/wiki/Olivia_(1951_film),1951
/wiki/On_Dangerous_Ground,1951
/wiki/On_Moonlight_Bay_(film),1951
/wiki/On_the_Riviera,1951
/wiki/One_Summer_of_Happiness,1951
/wiki/Only_the_Valiant,1951
/wiki/Painting_the_Clouds_with_Sunshine_(film),1951
/wiki/Pandora_and_the_Flying_Dutchman,1951
/wiki/Paris_Vice_Squad,1951
/wiki/Payment_on_Demand,1951
/wiki/Penny_Points_to_Paradise,1951
/wiki/The_People_Against_O%27Hara,1951
/wiki/People_Will_Talk,1951
/wiki/A_Place_in_the_Sun_(1951_film),1951
/wiki/Pool_of_London_(film),1951
/wiki/The_Prowler_(1951_film),1951
/wiki/Quo_Vadis_(1951_film),1951
/wiki/The_Racket_(1951_film),1951
/wiki/The_Raging_Tide,1951
/wiki/Rawhide_(1951_film),1951
/wiki/The_Red_Badge_of_Courage_(1951_film),1951
/wiki/Red_Mountain_(film),1951
/wiki/Repast_(film),1951
/wiki/El_revoltoso,1951
/wiki/Rhubarb_(1951_film),1951
"/wiki/Rich,_Young_and_Pretty",1951
/wiki/The_River_(1951_film),1951
/wiki/Royal_Wedding,1951
/wiki/...Sans_laisser_d%27adresse,1951
/wiki/Santa_Fe_(1951_film),1951
/wiki/Saturday%27s_Hero,1951
/wiki/Scrooge_(1951_film),1951
/wiki/A_Christmas_Carol,1951
/wiki/The_Secret_of_Convict_Lake,1951
"/wiki/Selamat_Berdjuang,_Masku!",1951
/wiki/Show_Boat_(1951_film),1951
/wiki/Silver_City_(1951_film),1951
/wiki/The_Sinner_(1951_film),1951
/wiki/Sirocco_(film),1951
/wiki/Slaughter_Trail,1951
/wiki/Smuggler%27s_Island,1951
/wiki/Bahar_(film),1951
/wiki/Starlift,1951
/wiki/The_Steel_Helmet,1951
/wiki/Storm_Warning_(1951_film),1951
/wiki/The_Strange_Door,1951
/wiki/Strangers_on_a_Train_(film),1951
/wiki/A_Streetcar_Named_Desire_(1951_film),1951
/wiki/Strictly_Dishonorable_(1951_film),1951
/wiki/The_Strip_(1951_film),1951
/wiki/Sugarfoot_(film),1951
/wiki/Summer_Interlude,1951
/wiki/Superman_and_the_Mole_Men,1951
/wiki/Susana_(Mexican_film),1951
/wiki/The_Sword_of_Monte_Cristo,1951
/wiki/Take_Care_of_My_Little_Girl,1951
/wiki/A_Tale_of_Five_Cities,1951
/wiki/The_Tale_of_Genji_(1951_film),1951
/wiki/The_Tales_of_Hoffmann_(film),1951
/wiki/The_Tall_Target,1951
/wiki/Tarana_(1951_film),1951
/wiki/Esa_pareja_feliz,1951
/wiki/That%27s_My_Boy_(1951_film),1951
/wiki/The_Thing_from_Another_World,1951
/wiki/Three_Guys_Named_Mike,1951
/wiki/Thunder_on_the_Hill,1951
/wiki/Tom_Brown%27s_Schooldays_(1951_film),1951
/wiki/Tomahawk_(film),1951
/wiki/Two_of_a_Kind_(1951_film),1951
/wiki/Two_Tickets_to_Broadway,1951
/wiki/Vengeance_Valley,1951
/wiki/Victimas_del_Pecado,1951
/wiki/Mexican_films_of_1951,1951
/wiki/Warpath_(film),1951
/wiki/Warsaw_Premiere,1951
/wiki/The_Well_(1951_film),1951
/wiki/Westward_the_Women,1951
/wiki/When_Worlds_Collide_(1951_film),1951
/wiki/Where_No_Vultures_Fly,1951
/wiki/You_Never_Can_Tell_(1951_film),1951
/wiki/Young_Wives%27_Tale,1951
/wiki/You%27re_in_the_Navy_Now,1951
/wiki/Lak_Yawm_Ya_Zalem,1951
/wiki/Captain_Video:_Master_of_the_Stratosphere,1951
/wiki/Don_Daredevil_Rides_Again,1951
/wiki/Government_Agents_vs_Phantom_Legion,1951
/wiki/Mysterious_Island_(serial),1951
/wiki/Roar_of_the_Iron_Horse,1951
/wiki/Mickey_Mouse,1951
/wiki/Looney_Tunes,1951
/wiki/Merrie_Melodies,1951
/wiki/Popeye,1951
/wiki/The_Three_Stooges,1951
/wiki/Donald_Duck,1951
/wiki/Pluto_(Disney),1951
/wiki/Goofy,1951
/wiki/Tom_and_Jerry,1951
/wiki/Bugs_Bunny,1951
/wiki/Mighty_Mouse,1951
/wiki/Chip_and_Dale,1951
/wiki/Yosemite_Sam,1951
/wiki/Terrytoons,1951
/wiki/Noveltoons,1951
/wiki/1._April_2000_(film),1952
/wiki/5_Fingers,1952
/wiki/Abbott_and_Costello_Meet_Captain_Kidd,1952
/wiki/Above_and_Beyond_(1952_film),1952
/wiki/Affair_in_Trinidad,1952
/wiki/Against_All_Flags,1952
/wiki/Alraune_(1952_film),1952
/wiki/Andrine_og_Kjell,1952
/wiki/Androcles_and_the_Lion_(1952_film),1952
/wiki/Angel_Face_(1952_film),1952
/wiki/Angels_One_Five,1952
/wiki/Anhonee_(1952_film),1952
/wiki/At_Sword%27s_Point,1952
/wiki/The_Atomic_City,1952
/wiki/Babes_in_Bagdad,1952
/wiki/The_Bad_and_the_Beautiful,1952
/wiki/Baiju_Bawra_(film),1952
/wiki/La_Bestia_debe_morir,1952
/wiki/Because_of_You_(1952_film),1952
/wiki/Because_You%27re_Mine,1952
/wiki/The_Belle_of_New_York_(1952_film),1952
/wiki/Les_Belles_de_nuit,1952
/wiki/Belles_on_Their_Toes_(film),1952
/wiki/Bend_of_the_River,1952
"/wiki/Beware,_My_Lovely",1952
/wiki/Big_Jim_McLain,1952
/wiki/The_Big_Sky_(film),1952
/wiki/The_Big_Trees,1952
/wiki/The_Black_Castle,1952
/wiki/Blackbeard_the_Pirate,1952
/wiki/Brandy_for_the_Parson,1952
/wiki/Buffalo_Bill_in_Tomahawk_Territory,1952
/wiki/The_Bushwackers_(film),1952
/wiki/California_Conquest,1952
/wiki/Captive_Women,1952
/wiki/Carbine_Williams,1952
/wiki/The_Card_(1952_film),1952
/wiki/Carrie_(1952_film),1952
/wiki/Carson_City_(1952_film),1952
/wiki/Casque_d%27Or,1952
/wiki/Children_of_Hiroshima,1952
/wiki/Ciguli_Miguli,1952
/wiki/The_City_Stands_Trial,1952
/wiki/Clash_by_Night,1952
"/wiki/Come_Back,_Little_Sheba_(1952_film)",1952
/wiki/The_Crimson_Pirate,1952
/wiki/Dark_River_(1952_film),1952
/wiki/Deadline_-_U.S.A.,1952
/wiki/Denver_and_Rio_Grande_(film),1952
/wiki/Derby_Day_(1952_film),1952
/wiki/Desperate_Search,1952
/wiki/The_Devil_Makes_Three_(film),1952
/wiki/Diplomatic_Courier,1952
/wiki/Don%27t_Bother_to_Knock,1952
/wiki/Down_Among_the_Z_Men,1952
/wiki/Dreamboat_(film),1952
/wiki/Emergency_Call_(1952_film),1952
/wiki/Europa_%2751,1952
/wiki/Los_ojos_dejan_huellas,1952
/wiki/Face_to_Face_(1952_film),1952
/wiki/Fanfan_la_Tulipe,1952
/wiki/Flaming_Feather,1952
/wiki/Flavor_of_Green_Tea_Over_Rice,1952
/wiki/Flesh_and_Fury,1952
/wiki/Forbidden_Games,1952
/wiki/A_Girl_in_Every_Port_(1952_film),1952
/wiki/The_Golden_Coach,1952
/wiki/The_Greatest_Show_on_Earth_(film),1952
/wiki/Hangman%27s_Knot,1952
/wiki/Hans_Christian_Andersen_(film),1952
/wiki/The_Happy_Family_(1952_film),1952
/wiki/The_Happy_Time,1952
/wiki/Has_Anybody_Seen_My_Gal%3F_(film),1952
/wiki/Heidi_(1952_film),1952
/wiki/Hellgate_(1952_film),1952
/wiki/Hiawatha_(1952_film),1952
/wiki/High_Noon,1952
/wiki/Los_hijos_de_Mar%C3%ADa_Morales,1952
/wiki/Holiday_for_Sinners,1952
/wiki/The_Holly_and_the_Ivy_(film),1952
/wiki/Home_at_Seven_(film),1952
/wiki/Horizons_West,1952
/wiki/Hunted_(1952_film),1952
/wiki/The_I_Don%27t_Care_Girl,1952
/wiki/I_Dream_of_Jeanie_(film),1952
/wiki/Ikiru,1952
/wiki/The_Importance_of_Being_Earnest_(1952_film),1952
/wiki/Indian_Uprising_(film),1952
/wiki/It_Grows_on_Trees,1952
/wiki/Ivanhoe_(1952_film),1952
/wiki/Jaal_(1952_film),1952
/wiki/Jack_and_the_Beanstalk_(1952_film),1952
/wiki/Japanese_War_Bride,1952
/wiki/The_Jazz_Singer_(1952_film),1952
/wiki/Jolanda_la_figlia_del_corsaro_nero,1952
/wiki/Jumping_Jacks,1952
/wiki/Just_This_Once_(film),1952
/wiki/Kangaroo_(1952_film),1952
/wiki/Kansas_City_Confidential,1952
/wiki/Kid_Monk_Baroni,1952
/wiki/Lady_in_the_Iron_Mask,1952
/wiki/Lambert_the_Sheepish_Lion,1952
/wiki/The_Last_Page,1952
/wiki/The_Life_of_Oharu,1952
/wiki/Lightning_(1952_film),1952
/wiki/Limelight_(1952_film),1952
/wiki/Lone_Star_(1952_film),1952
/wiki/Lost_in_Alaska,1952
/wiki/Lovely_to_Look_At,1952
/wiki/Lure_of_the_Wilderness,1952
/wiki/The_Lusty_Men,1952
/wiki/Macao_(film),1952
/wiki/Mandy_(1952_film),1952
/wiki/The_Marrying_Kind,1952
/wiki/Meet_Danny_Wilson_(film),1952
/wiki/The_Member_of_the_Wedding,1952
/wiki/The_Merry_Widow_(1952_film),1952
/wiki/Mexican_Bus_Ride,1952
/wiki/Million_Dollar_Mermaid,1952
/wiki/The_Miracle_of_Our_Lady_of_Fatima,1952
/wiki/Les_Mis%C3%A9rables_(1952_film),1952
/wiki/Monkey_Business_(1952_film),1952
/wiki/Monsoon_(1952_film),1952
/wiki/Montana_Belle,1952
/wiki/Moulin_Rouge_(1952_film),1952
/wiki/My_Cousin_Rachel_(1952_film),1952
/wiki/My_Pal_Gus,1952
/wiki/My_Six_Convicts,1952
/wiki/My_Son_John,1952
/wiki/The_Narrow_Margin,1952
/wiki/Neighbours_(1952_film),1952
/wiki/Never_Look_Back_(1952_film),1952
/wiki/No_Room_for_the_Groom,1952
/wiki/O._Henry%27s_Full_House,1952
/wiki/One_Big_Affair,1952
/wiki/One_Minute_to_Zero,1952
/wiki/Othello_(1952_film),1952
/wiki/Outcast_of_the_Islands,1952
/wiki/The_Overcoat_(1952_film),1952
/wiki/Pahit-Pahit_Manis,1952
/wiki/Panta_Rhei_(film),1952
/wiki/Pat_and_Mike,1952
/wiki/Phone_Call_from_a_Stranger,1952
/wiki/The_Pickwick_Papers_(1952_film),1952
/wiki/Le_Plaisir,1952
/wiki/The_Planter%27s_Wife_(1952_film),1952
/wiki/Pony_Soldier,1952
/wiki/The_Pride_of_St._Louis,1952
/wiki/The_Prisoner_of_Zenda_(1952_film),1952
/wiki/The_Quiet_Man,1952
/wiki/Rancho_Notorious,1952
/wiki/Red_Ball_Express_(film),1952
/wiki/Red_Planet_Mars,1952
"/wiki/Retreat,_Hell!",1952
/wiki/Return_of_the_Texan,1952
/wiki/Rever%C3%B3n_(film),1952
/wiki/Road_to_Bali,1952
/wiki/Rome_11:00,1952
/wiki/Room_for_One_More_(film),1952
/wiki/Ruby_Gentry,1952
/wiki/Sailor_Beware_(1952_film),1952
/wiki/Sangdil_(1952_film),1952
/wiki/Saturday_Island,1952
/wiki/The_Savage_(1952_film),1952
/wiki/Scandal_Sheet_(1952_film),1952
/wiki/Scaramouche_(1952_film),1952
/wiki/The_Scarlet_Flower_(1952_film),1952
/wiki/Sea_Tiger_(film),1952
/wiki/Secrets_of_Women_(film),1952
/wiki/Siempre_tuya,1952
/wiki/Singin%27_in_the_Rain,1952
/wiki/The_Sniper_(1952_film),1952
/wiki/The_Snow_Maiden_(1952_film),1952
/wiki/The_Snows_of_Kilimanjaro_(1952_film),1952
/wiki/Something_Money_Can%27t_Buy,1952
/wiki/Something_to_Live_For_(film),1952
/wiki/Son_of_Paleface,1952
/wiki/Song_of_the_Sea_(1952_film),1952
/wiki/The_Sound_Barrier,1952
/wiki/British_films_of_1952,1952
/wiki/Springfield_Rifle_(1952_film),1952
/wiki/The_Star_(1952_film),1952
/wiki/Stars_and_Stripes_Forever_(film),1952
/wiki/Steel_Town_(1952_film),1952
/wiki/The_Steel_Trap,1952
/wiki/The_Stooge,1952
"/wiki/Stop,_You%27re_Killing_Me",1952
/wiki/The_Story_of_Will_Rogers,1952
/wiki/Sudden_Fear,1952
/wiki/The_Hour_of_13,1952
/wiki/The_Thief_(1952_film),1952
/wiki/This_is_Cinerama,1952
/wiki/Thunderbirds_(1952_film),1952
/wiki/Tico-Tico_no_Fub%C3%A1_(film),1952
/wiki/Tot%C3%B2_a_colori,1952
/wiki/Toxi,1952
/wiki/Trent%27s_Last_Case_(1952_film),1952
/wiki/The_Turning_Point_(1952_film),1952
/wiki/Two_Cents_Worth_of_Hope,1952
/wiki/Umberto_D.,1952
